application_id,location_id,region,hiring_manager_id,role,source,commute_band_km,availability_match,applied_at,screened_at,interview_scheduled_at,interview_completed_at,offer_at,onboarding_started_at,scheduled_first_shift_at,first_shift_at,stage_reached,exit_reason,separation_at,tenure_days,separation_reason
APP-001770,LOC-32,South,MGR-032,Warehouse Associate,jobboard_c,40+,partial,2025-10-05,,,,,,,,applied,failed_knockout,,,
APP-004687,LOC-18,Northeast,MGR-018,Package Handler,jobboard_b,0-5,limited,2025-10-05,,,,,,,,applied,incomplete_application,,,
APP-004683,LOC-03,Midwest,MGR-003,Package Handler,jobboard_c,21-40,limited,2025-10-05,,,,,,,,applied,availability_mismatch,,,
APP-004117,LOC-30,South,MGR-030,Warehouse Associate,jobboard_c,21-40,partial,2025-10-05,2025-10-05,2025-10-05,,,,,,interview_scheduled,interview_no_show,,,
APP-003796,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_a,11-20,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004329,LOC-05,Midwest,MGR-005,Dispatcher,career_site,40+,full,2025-10-06,2025-10-06,2025-10-08,2025-10-12,2025-10-13,2025-10-14,2025-11-01,,onboarding_started,no_show_first_shift,,,
APP-003448,LOC-04,Midwest,MGR-004,Delivery Driver,career_site,40+,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002217,LOC-05,Midwest,MGR-005,Package Handler,staffing_agency,6-10,full,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-002194,LOC-26,South,MGR-026,Delivery Driver,career_site,0-5,full,2025-10-06,2025-10-08,2025-10-10,2025-10-16,,,,,interview_completed,not_qualified,,,
APP-002193,LOC-39,West,MGR-039,Dispatcher,staffing_agency,11-20,full,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-003477,LOC-35,West,MGR-035,Delivery Driver,jobboard_b,21-40,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-001976,LOC-03,Midwest,MGR-003,Warehouse Associate,jobboard_a,40+,full,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-003478,LOC-22,South,MGR-022,Package Handler,career_site,6-10,partial,2025-10-06,2025-10-07,2025-10-07,2025-10-11,2025-10-13,2025-10-14,2025-10-19,2025-10-19,started,,,,
APP-003783,LOC-36,West,MGR-036,Warehouse Associate,career_site,40+,full,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-003506,LOC-01,Midwest,MGR-001,Package Handler,staffing_agency,0-5,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-001666,LOC-39,West,MGR-039,Warehouse Associate,staffing_agency,40+,full,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-003642,LOC-02,Midwest,MGR-002,Warehouse Associate,staffing_agency,11-20,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002023,LOC-34,West,MGR-034,Warehouse Associate,jobboard_c,0-5,partial,2025-10-06,2025-10-06,,,,,,,screened,unresponsive,,,
APP-003606,LOC-23,South,MGR-023,Warehouse Associate,jobboard_b,11-20,full,2025-10-06,2025-10-07,2025-10-09,2025-10-12,,,,,interview_completed,candidate_declined,,,
APP-001733,LOC-18,Northeast,MGR-018,Dispatcher,jobboard_b,0-5,full,2025-10-06,2025-10-08,2025-10-10,2025-10-11,2025-10-14,2025-10-14,2025-10-23,2025-10-23,started,,,,
APP-002102,LOC-03,Midwest,MGR-003,Package Handler,career_site,11-20,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-003596,LOC-11,Midwest,MGR-011,Warehouse Associate,jobboard_c,6-10,full,2025-10-06,2025-10-07,2025-10-07,2025-10-09,2025-10-09,2025-10-10,2025-10-24,2025-10-24,started,,2025-12-01,38,attendance
APP-003417,LOC-03,Midwest,MGR-003,Package Handler,jobboard_c,11-20,full,2025-10-06,2025-10-07,2025-10-12,,,,,,interview_scheduled,interview_no_show,,,
APP-002123,LOC-27,South,MGR-027,Delivery Driver,jobboard_c,0-5,partial,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-003531,LOC-12,Northeast,MGR-012,Delivery Driver,staffing_agency,6-10,limited,2025-10-06,2025-10-06,2025-10-06,2025-10-11,2025-10-14,2025-10-16,2025-10-24,,onboarding_started,no_show_first_shift,,,
APP-002137,LOC-06,Midwest,MGR-006,Warehouse Associate,jobboard_a,0-5,full,2025-10-06,2025-10-09,2025-10-11,2025-10-14,2025-10-16,2025-10-16,2025-11-06,,onboarding_started,no_show_first_shift,,,
APP-003544,LOC-07,Midwest,MGR-007,Warehouse Associate,jobboard_c,11-20,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004186,LOC-36,West,MGR-036,Package Handler,jobboard_b,11-20,full,2025-10-06,2025-10-06,,,,,,,screened,no_interview_slot,,,
APP-002026,LOC-07,Midwest,MGR-007,Package Handler,jobboard_a,11-20,full,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004183,LOC-32,South,MGR-032,Package Handler,jobboard_b,21-40,full,2025-10-06,,,,,,,,applied,withdrew,,,
APP-001711,LOC-22,South,MGR-022,Warehouse Associate,jobboard_a,6-10,partial,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-002156,LOC-21,Northeast,MGR-021,Team Lead,referral,40+,full,2025-10-06,2025-10-09,2025-10-10,2025-10-15,2025-10-18,2025-10-19,2025-11-08,,onboarding_started,no_show_first_shift,,,
APP-003550,LOC-18,Northeast,MGR-018,Team Lead,referral,11-20,full,2025-10-06,2025-10-07,2025-10-09,2025-10-13,2025-10-15,2025-10-15,2025-10-31,,onboarding_started,no_show_first_shift,,,
APP-002234,LOC-08,Midwest,MGR-008,Delivery Driver,jobboard_b,6-10,full,2025-10-06,2025-10-09,2025-10-12,2025-10-14,,,,,interview_completed,candidate_declined,,,
APP-003264,LOC-40,West,MGR-040,Warehouse Associate,jobboard_a,6-10,full,2025-10-06,2025-10-08,2025-10-13,2025-10-15,,,,,interview_completed,not_qualified,,,
APP-003401,LOC-39,West,MGR-039,Package Handler,career_site,0-5,partial,2025-10-06,2025-10-08,2025-10-11,2025-10-16,2025-10-18,2025-10-19,2025-11-03,2025-11-03,started,,,,
APP-002503,LOC-07,Midwest,MGR-007,Delivery Driver,jobboard_a,11-20,full,2025-10-06,2025-10-06,2025-10-18,2025-10-23,,,,,interview_completed,candidate_declined,,,
APP-002509,LOC-01,Midwest,MGR-001,Team Lead,referral,40+,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004628,LOC-23,South,MGR-023,Warehouse Associate,jobboard_b,6-10,full,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-001426,LOC-18,Northeast,MGR-018,Team Lead,jobboard_a,0-5,limited,2025-10-06,2025-10-08,2025-10-08,2025-10-11,2025-10-12,2025-10-14,2025-10-29,2025-10-29,started,,,,
APP-002976,LOC-34,West,MGR-034,Package Handler,jobboard_c,11-20,full,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-004675,LOC-36,West,MGR-036,Team Lead,referral,21-40,full,2025-10-06,2025-10-06,2025-10-16,2025-10-21,2025-10-22,2025-10-23,2025-10-31,2025-10-31,started,,,,
APP-004690,LOC-18,Northeast,MGR-018,Package Handler,jobboard_c,6-10,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002936,LOC-14,Northeast,MGR-014,Dispatcher,referral,0-5,partial,2025-10-06,2025-10-08,,,,,,,screened,no_interview_slot,,,
APP-001386,LOC-17,Northeast,MGR-017,Dispatcher,jobboard_a,11-20,limited,2025-10-06,2025-10-07,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-004708,LOC-03,Midwest,MGR-003,Warehouse Associate,staffing_agency,21-40,full,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-002627,LOC-31,South,MGR-031,Package Handler,jobboard_b,11-20,full,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-002846,LOC-25,South,MGR-025,Package Handler,jobboard_b,21-40,partial,2025-10-06,,,,,,,,applied,withdrew,,,
APP-002806,LOC-03,Midwest,MGR-003,Package Handler,career_site,21-40,full,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-002793,LOC-03,Midwest,MGR-003,Warehouse Associate,career_site,6-10,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002712,LOC-07,Midwest,MGR-007,Warehouse Associate,jobboard_a,6-10,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002780,LOC-11,Midwest,MGR-011,Dispatcher,referral,11-20,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004794,LOC-26,South,MGR-026,Delivery Driver,jobboard_b,40+,full,2025-10-06,2025-10-08,2025-10-08,,,,,,interview_scheduled,interview_no_show,,,
APP-002501,LOC-20,Northeast,MGR-020,Package Handler,jobboard_a,0-5,full,2025-10-06,2025-10-06,2025-10-08,,,,,,interview_scheduled,interview_no_show,,,
APP-002236,LOC-29,South,MGR-029,Warehouse Associate,career_site,40+,full,2025-10-06,2025-10-09,2025-10-12,2025-10-17,2025-10-17,2025-10-19,2025-11-04,2025-11-04,started,,,,
APP-003114,LOC-29,South,MGR-029,Delivery Driver,staffing_agency,11-20,partial,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-004522,LOC-34,West,MGR-034,Warehouse Associate,jobboard_b,6-10,full,2025-10-06,2025-10-06,2025-10-07,2025-10-10,2025-10-13,,,,offer_extended,unresponsive_after_offer,,,
APP-003393,LOC-08,Midwest,MGR-008,Package Handler,jobboard_b,11-20,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002263,LOC-19,Northeast,MGR-019,Dispatcher,career_site,40+,full,2025-10-06,2025-10-07,2025-10-13,2025-10-17,2025-10-19,2025-10-20,2025-11-12,2025-11-12,started,,,,
APP-004395,LOC-40,West,MGR-040,Warehouse Associate,jobboard_b,0-5,full,2025-10-06,2025-10-06,,,,,,,screened,no_interview_slot,,,
APP-002315,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_a,6-10,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002342,LOC-11,Midwest,MGR-011,Package Handler,staffing_agency,40+,partial,2025-10-06,2025-10-08,2025-10-11,,,,,,interview_scheduled,interview_no_show,,,
APP-004432,LOC-04,Midwest,MGR-004,Warehouse Associate,jobboard_a,6-10,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-001551,LOC-15,Northeast,MGR-015,Team Lead,staffing_agency,6-10,limited,2025-10-06,2025-10-08,2025-10-09,2025-10-15,2025-10-18,2025-10-19,2025-10-26,2025-10-26,started,,,,
APP-004145,LOC-10,Midwest,MGR-010,Package Handler,jobboard_c,0-5,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002376,LOC-36,West,MGR-036,Package Handler,jobboard_c,6-10,full,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-003222,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_a,6-10,full,2025-10-06,2025-10-06,2025-10-08,2025-10-12,2025-10-12,,,,offer_extended,failed_background_check,,,
APP-001537,LOC-01,Midwest,MGR-001,Package Handler,jobboard_a,0-5,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-003212,LOC-13,Northeast,MGR-013,Team Lead,jobboard_a,11-20,partial,2025-10-06,2025-10-06,2025-10-06,,,,,,interview_scheduled,interview_no_show,,,
APP-003205,LOC-34,West,MGR-034,Warehouse Associate,jobboard_c,11-20,partial,2025-10-06,2025-10-06,,,,,,,screened,recruiter_no_action,,,
APP-002396,LOC-03,Midwest,MGR-003,Package Handler,staffing_agency,0-5,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-002399,LOC-20,Northeast,MGR-020,Warehouse Associate,staffing_agency,0-5,limited,2025-10-06,2025-10-06,,,,,,,screened,unresponsive,,,
APP-001495,LOC-15,Northeast,MGR-015,Warehouse Associate,referral,0-5,partial,2025-10-06,2025-10-06,2025-10-09,2025-10-12,2025-10-13,2025-10-15,2025-11-02,,onboarding_started,no_show_first_shift,,,
APP-002446,LOC-19,Northeast,MGR-019,Warehouse Associate,jobboard_b,6-10,full,2025-10-06,,,,,,,,applied,withdrew,,,
APP-001479,LOC-06,Midwest,MGR-006,Warehouse Associate,referral,0-5,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004144,LOC-11,Midwest,MGR-011,Delivery Driver,referral,0-5,partial,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-001580,LOC-24,South,MGR-024,Delivery Driver,career_site,0-5,limited,2025-10-06,,,,,,,,applied,withdrew,,,
APP-004122,LOC-07,Midwest,MGR-007,Delivery Driver,jobboard_c,6-10,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-001860,LOC-37,West,MGR-037,Warehouse Associate,jobboard_c,0-5,partial,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-004065,LOC-15,Northeast,MGR-015,Delivery Driver,jobboard_c,6-10,limited,2025-10-06,,,,,,,,applied,incomplete_application,,,
APP-001871,LOC-32,South,MGR-032,Delivery Driver,jobboard_b,11-20,partial,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-003855,LOC-11,Midwest,MGR-011,Package Handler,jobboard_c,6-10,full,2025-10-06,2025-10-08,2025-10-09,2025-10-12,2025-10-12,2025-10-13,2025-10-18,2025-10-18,started,,,,
APP-004101,LOC-07,Midwest,MGR-007,Delivery Driver,jobboard_b,0-5,full,2025-10-06,2025-10-09,,,,,,,screened,no_interview_slot,,,
APP-004064,LOC-25,South,MGR-025,Warehouse Associate,staffing_agency,6-10,full,2025-10-06,2025-10-08,,,,,,,screened,no_interview_slot,,,
APP-001892,LOC-28,South,MGR-028,Package Handler,jobboard_c,0-5,partial,2025-10-06,,,,,,,,applied,failed_knockout,,,
APP-003998,LOC-15,Northeast,MGR-015,Package Handler,staffing_agency,21-40,partial,2025-10-06,2025-10-08,2025-10-10,2025-10-11,2025-10-13,,,,offer_extended,failed_dot_medical,,,
APP-001835,LOC-15,Northeast,MGR-015,Warehouse Associate,staffing_agency,0-5,partial,2025-10-06,2025-10-07,2025-10-07,2025-10-10,,,,,interview_completed,candidate_declined,,,
APP-001903,LOC-05,Midwest,MGR-005,Team Lead,referral,11-20,limited,2025-10-06,,,,,,,,applied,availability_mismatch,,,
APP-004096,LOC-38,West,MGR-038,Delivery Driver,jobboard_a,40+,partial,2025-10-06,2025-10-07,2025-10-07,2025-10-09,2025-10-11,2025-10-11,2025-10-30,,onboarding_started,no_show_first_shift,,,
APP-003942,LOC-34,West,MGR-034,Team Lead,jobboard_b,21-40,partial,2025-10-06,,,,,,,,applied,withdrew,,,
APP-003193,LOC-21,Northeast,MGR-021,Package Handler,jobboard_c,21-40,full,2025-10-07,2025-10-09,,,,,,,screened,unresponsive,,,
APP-001818,LOC-23,South,MGR-023,Warehouse Associate,jobboard_b,6-10,full,2025-10-07,2025-10-10,2025-10-10,2025-10-13,,,,,interview_completed,not_qualified,,,
APP-002397,LOC-17,Northeast,MGR-017,Warehouse Associate,career_site,0-5,partial,2025-10-07,2025-10-07,2025-10-07,,,,,,interview_scheduled,interview_no_show,,,
APP-002398,LOC-39,West,MGR-039,Package Handler,jobboard_a,11-20,full,2025-10-07,2025-10-08,2025-10-10,,,,,,interview_scheduled,interview_no_show,,,
APP-003189,LOC-34,West,MGR-034,Warehouse Associate,jobboard_c,6-10,full,2025-10-07,,,,,,,,applied,incomplete_application,,,
APP-004477,LOC-15,Northeast,MGR-015,Warehouse Associate,referral,6-10,full,2025-10-07,2025-10-07,,,,,,,screened,unresponsive,,,
APP-003289,LOC-19,Northeast,MGR-019,Warehouse Associate,jobboard_b,11-20,full,2025-10-07,2025-10-09,,,,,,,screened,no_interview_slot,,,
APP-003181,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_b,0-5,limited,2025-10-07,2025-10-09,,,,,,,screened,unresponsive,,,
APP-004208,LOC-40,West,MGR-040,Package Handler,jobboard_a,21-40,partial,2025-10-07,,,,,,,,applied,incomplete_application,,,
APP-002393,LOC-04,Midwest,MGR-004,Package Handler,staffing_agency,6-10,limited,2025-10-07,2025-10-09,,,,,,,screened,unresponsive,,,
APP-003294,LOC-01,Midwest,MGR-001,Package Handler,jobboard_a,6-10,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-001518,LOC-24,South,MGR-024,Delivery Driver,jobboard_c,40+,limited,2025-10-07,2025-10-07,2025-10-09,2025-10-11,,,,,interview_completed,not_qualified,,,
APP-004488,LOC-14,Northeast,MGR-014,Warehouse Associate,jobboard_b,40+,full,2025-10-07,2025-10-10,2025-10-19,2025-10-25,,,,,interview_completed,not_qualified,,,
APP-003172,LOC-13,Northeast,MGR-013,Package Handler,jobboard_c,0-5,limited,2025-10-07,,,,,,,,applied,incomplete_application,,,
APP-002419,LOC-35,West,MGR-035,Dispatcher,jobboard_c,21-40,partial,2025-10-07,2025-10-08,2025-10-11,2025-10-13,,,,,interview_completed,candidate_declined,,,
APP-003925,LOC-06,Midwest,MGR-006,Dispatcher,jobboard_a,21-40,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-003159,LOC-19,Northeast,MGR-019,Package Handler,jobboard_b,11-20,full,2025-10-07,2025-10-10,,,,,,,screened,no_interview_slot,,,
APP-004495,LOC-26,South,MGR-026,Delivery Driver,referral,21-40,limited,2025-10-07,2025-10-09,2025-10-12,,,,,,interview_scheduled,interview_no_show,,,
APP-004501,LOC-21,Northeast,MGR-021,Delivery Driver,jobboard_a,40+,partial,2025-10-07,,,,,,,,applied,incomplete_application,,,
APP-003711,LOC-27,South,MGR-027,Delivery Driver,referral,0-5,partial,2025-10-07,2025-10-07,2025-10-08,2025-10-14,2025-10-15,2025-10-16,2025-10-28,2025-10-28,started,,,,
APP-004503,LOC-06,Midwest,MGR-006,Warehouse Associate,career_site,0-5,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-003127,LOC-01,Midwest,MGR-001,Warehouse Associate,jobboard_a,6-10,full,2025-10-07,2025-10-09,2025-10-12,,,,,,interview_scheduled,interview_no_show,,,
APP-004541,LOC-31,South,MGR-031,Package Handler,staffing_agency,0-5,full,2025-10-07,2025-10-07,,,,,,,screened,no_interview_slot,,,
APP-004485,LOC-01,Midwest,MGR-001,Dispatcher,referral,11-20,partial,2025-10-07,2025-10-08,2025-10-09,2025-10-13,2025-10-16,2025-10-16,2025-10-23,,onboarding_started,no_show_first_shift,,,
APP-003305,LOC-17,Northeast,MGR-017,Delivery Driver,referral,6-10,full,2025-10-07,2025-10-07,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-001570,LOC-37,West,MGR-037,Team Lead,staffing_agency,0-5,full,2025-10-07,,,,,,,,applied,failed_knockout,,,
APP-004424,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_c,40+,full,2025-10-07,2025-10-07,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-004288,LOC-24,South,MGR-024,Warehouse Associate,career_site,21-40,limited,2025-10-07,2025-10-09,2025-10-12,2025-10-17,,,,,interview_completed,not_qualified,,,
APP-001936,LOC-26,South,MGR-026,Package Handler,jobboard_c,21-40,partial,2025-10-07,,,,,,,,applied,incomplete_application,,,
APP-004278,LOC-30,South,MGR-030,Warehouse Associate,jobboard_c,21-40,limited,2025-10-07,,,,,,,,applied,withdrew,,,
APP-001931,LOC-12,Northeast,MGR-012,Delivery Driver,jobboard_c,6-10,full,2025-10-07,2025-10-08,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-004318,LOC-15,Northeast,MGR-015,Package Handler,jobboard_c,11-20,partial,2025-10-07,2025-10-09,,,,,,,screened,unresponsive,,,
APP-002184,LOC-22,South,MGR-022,Warehouse Associate,referral,21-40,partial,2025-10-07,2025-10-08,2025-10-11,,,,,,interview_scheduled,interview_no_show,,,
APP-002132,LOC-13,Northeast,MGR-013,Dispatcher,jobboard_b,6-10,partial,2025-10-07,2025-10-08,2025-10-09,2025-10-13,2025-10-16,2025-10-16,2025-11-05,,onboarding_started,no_show_first_shift,,,
APP-002185,LOC-19,Northeast,MGR-019,Delivery Driver,career_site,6-10,limited,2025-10-07,2025-10-09,2025-10-16,2025-10-22,2025-10-22,,,,offer_extended,offer_declined,,,
APP-001927,LOC-01,Midwest,MGR-001,Warehouse Associate,jobboard_a,6-10,full,2025-10-07,,,,,,,,applied,withdrew,,,
APP-003458,LOC-40,West,MGR-040,Team Lead,jobboard_c,6-10,partial,2025-10-07,,,,,,,,applied,failed_knockout,,,
APP-001810,LOC-42,West,MGR-042,Package Handler,jobboard_a,11-20,full,2025-10-07,2025-10-10,2025-10-11,2025-10-17,,,,,interview_completed,not_qualified,,,
APP-001625,LOC-01,Midwest,MGR-001,Team Lead,jobboard_c,21-40,partial,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-004347,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_a,0-5,full,2025-10-07,2025-10-09,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-002228,LOC-21,Northeast,MGR-021,Delivery Driver,staffing_agency,21-40,full,2025-10-07,2025-10-09,2025-10-10,2025-10-13,,,,,interview_completed,failed_background_check,,,
APP-003414,LOC-11,Midwest,MGR-011,Package Handler,referral,21-40,full,2025-10-07,2025-10-07,,,,,,,screened,withdrew,,,
APP-004242,LOC-27,South,MGR-027,Package Handler,referral,0-5,full,2025-10-07,2025-10-08,2025-10-10,2025-10-12,2025-10-13,2025-10-15,2025-10-31,,onboarding_started,no_show_first_shift,,,
APP-003374,LOC-28,South,MGR-028,Package Handler,jobboard_b,6-10,limited,2025-10-07,,,,,,,,applied,failed_knockout,,,
APP-003893,LOC-10,Midwest,MGR-010,Warehouse Associate,referral,40+,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-001704,LOC-08,Midwest,MGR-008,Team Lead,staffing_agency,0-5,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-001708,LOC-04,Midwest,MGR-004,Delivery Driver,jobboard_a,6-10,partial,2025-10-07,2025-10-09,,,,,,,screened,withdrew,,,
APP-003343,LOC-28,South,MGR-028,Warehouse Associate,referral,11-20,full,2025-10-07,,,,,,,,applied,failed_knockout,,,
APP-002090,LOC-17,Northeast,MGR-017,Delivery Driver,jobboard_a,11-20,partial,2025-10-07,2025-10-10,,,,,,,screened,unresponsive,,,
APP-002305,LOC-15,Northeast,MGR-015,Warehouse Associate,referral,0-5,full,2025-10-07,,,,,,,,applied,withdrew,,,
APP-002311,LOC-08,Midwest,MGR-008,Warehouse Associate,jobboard_c,21-40,partial,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-003901,LOC-19,Northeast,MGR-019,Package Handler,jobboard_a,11-20,partial,2025-10-07,2025-10-08,2025-10-20,2025-10-24,,,,,interview_completed,failed_background_check,,,
APP-001467,LOC-42,West,MGR-042,Package Handler,jobboard_b,6-10,partial,2025-10-07,2025-10-07,2025-10-08,2025-10-14,2025-10-14,2025-10-15,2025-11-01,,onboarding_started,no_show_first_shift,,,
APP-004419,LOC-16,Northeast,MGR-016,Package Handler,jobboard_a,21-40,partial,2025-10-07,2025-10-10,2025-10-11,,,,,,interview_scheduled,interview_no_show,,,
APP-001559,LOC-01,Midwest,MGR-001,Warehouse Associate,staffing_agency,21-40,partial,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-004569,LOC-39,West,MGR-039,Team Lead,jobboard_b,11-20,full,2025-10-07,2025-10-10,,,,,,,screened,recruiter_no_action,,,
APP-003177,LOC-05,Midwest,MGR-005,Warehouse Associate,staffing_agency,11-20,limited,2025-10-07,,,,,,,,applied,availability_mismatch,,,
APP-004612,LOC-42,West,MGR-042,Package Handler,jobboard_c,40+,full,2025-10-07,2025-10-07,2025-10-09,,,,,,interview_scheduled,interview_no_show,,,
APP-001419,LOC-01,Midwest,MGR-001,Package Handler,staffing_agency,6-10,partial,2025-10-07,,,,,,,,applied,availability_mismatch,,,
